month,town,flat_type,storey_range,floor_area_sqm,flat_model,remaining_lease,resale_price,Score,region,storey_range_numeric
2023-10,BUKIT MERAH,3 ROOM,04 TO 06,65.0,Improved,50.58,320000.0,37.86230198,Central,5
2018-06,QUEENSTOWN,3 ROOM,04 TO 06,70.0,Model A,92.83,400000.0,41.68423751,Central,5
2021-09,QUEENSTOWN,3 ROOM,16 TO 18,65.0,Improved,51.75,445000.0,44.84745784,Central,17
2019-01,BISHAN,4 ROOM,07 TO 09,103.0,Model A,68.58,515000.0,43.12781461,Central,8
2019-04,BUKIT MERAH,5 ROOM,10 TO 12,134.0,Adjoined flat,56.42,620000.0,44.64044036,Central,11
2019-11,TOA PAYOH,4 ROOM,01 TO 03,100.0,New Generation,64.0,405000.0,42.90481658,Central,2
2023-04,TOA PAYOH,3 ROOM,01 TO 03,73.0,New Generation,60.58,343000.0,44.43222318,Central,2
2021-10,TOA PAYOH,4 ROOM,04 TO 06,104.0,Model A,74.58,761388.0,49.31595234,Central,5
2018-12,KALLANG/WHAMPOA,4 ROOM,25 TO 27,90.0,Model A,87.0,633000.0,51.68598262,Central,26
2022-09,BISHAN,4 ROOM,04 TO 06,103.0,Model A,68.67,565000.0,43.18719116,Central,5
2017-02,CENTRAL AREA,4 ROOM,07 TO 09,95.0,Type S1,92.92,805000.0,52.03290578,Central,8
2021-10,KALLANG/WHAMPOA,4 ROOM,01 TO 03,91.0,New Generation,54.17,478000.0,34.29519902,Central,2
2024-04,BUKIT MERAH,3 ROOM,04 TO 06,67.0,Standard,44.25,350000.0,54.88231815,Central,5
2021-10,BISHAN,3 ROOM,07 TO 09,64.0,Simplified,63.33,420000.0,49.97104698,Central,8
2021-02,BUKIT MERAH,3 ROOM,01 TO 03,67.0,New Generation,61.5,355000.0,41.09013606,Central,2
2018-07,QUEENSTOWN,3 ROOM,13 TO 15,69.0,Model A,92.75,478000.0,41.62969702,Central,14
2018-05,BUKIT MERAH,5 ROOM,25 TO 27,110.0,Improved,84.08,848000.0,43.73226014,Central,26
2024-02,BISHAN,4 ROOM,04 TO 06,103.0,Model A,67.25,730000.0,49.18719116,Central,5
2019-11,QUEENSTOWN,4 ROOM,16 TO 18,105.0,Model A,78.0,845000.0,47.38533697,Central,17
2017-06,BISHAN,4 ROOM,07 TO 09,104.0,Model A,70.08,580000.0,43.18235511,Central,8
2018-09,KALLANG/WHAMPOA,3 ROOM,07 TO 09,66.0,Improved,54.92,278000.0,40.90199834,Central,8
2023-11,QUEENSTOWN,3 ROOM,37 TO 39,60.0,Model A,83.75,653888.0,53.079456,Central,38
2024-12,BUKIT MERAH,4 ROOM,10 TO 12,93.0,Model A,91.58,920000.0,43.01288961,Central,11
2018-08,BISHAN,4 ROOM,16 TO 18,108.0,Model A,73.0,560000.0,43.45989364,Central,17
2023-11,KALLANG/WHAMPOA,3 ROOM,10 TO 12,67.0,Model A,93.08,540000.0,41.59483671,Central,11
2017-10,BISHAN,3 ROOM,04 TO 06,65.0,Improved,55.0,300000.0,49.83261371,Central,5
2017-04,KALLANG/WHAMPOA,4 ROOM,01 TO 03,85.0,Model A,88.5,618000.0,46.41328014,Central,2
2020-03,BISHAN,5 ROOM,07 TO 09,128.0,Improved,71.33,860000.0,44.55070357,Central,8
2020-11,QUEENSTOWN,3 ROOM,01 TO 03,60.0,Model A,86.75,455000.0,57.079456,Central,2
2022-09,KALLANG/WHAMPOA,3 ROOM,37 TO 39,68.0,Model A,94.33,710000.0,52.6493772,Central,38
2023-12,TOA PAYOH,3 ROOM,01 TO 03,81.0,Model A,59.58,470000.0,47.86854715,Central,2
2022-03,TOA PAYOH,4 ROOM,31 TO 33,91.0,Model A,82.92,848000.0,53.74052312,Central,32
2018-10,QUEENSTOWN,4 ROOM,37 TO 39,92.0,Model A,93.5,808000.0,44.89897257,Central,38
2022-05,BUKIT MERAH,4 ROOM,19 TO 21,92.0,Model A,94.58,780000.0,34.95834912,Central,20
2023-02,KALLANG/WHAMPOA,4 ROOM,10 TO 12,87.0,Improved,50.67,510000.0,42.04734876,Central,11
2020-05,TOA PAYOH,4 ROOM,07 TO 09,93.0,New Generation,63.5,420000.0,45.5230331,Central,8
2022-03,TOA PAYOH,4 ROOM,10 TO 12,100.0,Model A,76.75,750000.0,52.12747863,Central,11
2022-09,TOA PAYOH,4 ROOM,07 TO 09,91.0,Model A,79.0,663800.0,42.68114657,Central,8
2023-08,CENTRAL AREA,4 ROOM,22 TO 24,83.0,Improved,55.83,750000.0,50.9182516,Central,23
2019-09,KALLANG/WHAMPOA,3 ROOM,13 TO 15,60.0,Improved,58.83,350000.0,49.64897604,Central,14
2023-12,BISHAN,5 ROOM,04 TO 06,121.0,Premium Apartment,73.58,835000.0,44.25798491,Central,5
2024-03,BISHAN,5 ROOM,04 TO 06,120.0,DBSS,86.5,1320000.0,44.39641819,Central,5
2023-08,CENTRAL AREA,2 ROOM,10 TO 12,54.0,Improved,57.42,285000.0,40.36626548,Central,11
2021-06,BISHAN,5 ROOM,10 TO 12,121.0,Improved,64.92,930000.0,50.09469941,Central,11
2024-09,TOA PAYOH,4 ROOM,01 TO 03,94.0,Model A,95.0,937500.0,52.11196252,Central,2
2020-06,BUKIT MERAH,3 ROOM,10 TO 12,70.0,Improved,55.08,320000.0,41.1498486,Central,11
2023-11,BISHAN,5 ROOM,16 TO 18,121.0,Premium Apartment,73.58,910000.0,44.25798491,Central,17
2020-10,QUEENSTOWN,3 ROOM,01 TO 03,53.0,Standard,48.67,250000.0,32.13359534,Central,2
2018-05,BUKIT MERAH,4 ROOM,04 TO 06,94.0,Model A,94.0,700000.0,49.00805356,Central,5
2023-09,TOA PAYOH,5 ROOM,07 TO 09,130.0,Adjoined flat,51.75,720000.0,44.42227838,Central,8
2017-02,TOA PAYOH,3 ROOM,04 TO 06,66.0,Improved,52.42,260000.0,44.84262179,Central,5
2021-11,KALLANG/WHAMPOA,4 ROOM,25 TO 27,93.0,Premium Apartment,95.17,885000.0,55.01288961,Central,26
2017-09,BUKIT MERAH,3 ROOM,31 TO 33,69.0,Model A,94.67,590000.0,47.64454115,Central,32
2021-06,QUEENSTOWN,3 ROOM,07 TO 09,59.0,Improved,52.0,343000.0,40.52021486,Central,8
2022-02,TOA PAYOH,5 ROOM,04 TO 06,124.0,Improved,76.83,890000.0,53.43645054,Central,5
2024-08,TOA PAYOH,3 ROOM,10 TO 12,66.0,Improved,45.0,345000.0,44.84262179,Central,11
2024-08,BISHAN,4 ROOM,04 TO 06,104.0,Model A,67.0,705000.0,43.24173166,Central,5
2019-01,KALLANG/WHAMPOA,3 ROOM,04 TO 06,60.0,Standard,49.0,333000.0,44.50053468,Central,5
2024-04,BUKIT MERAH,5 ROOM,04 TO 06,115.0,Improved,75.92,926666.0,59.97527435,Central,5
2021-08,BUKIT MERAH,4 ROOM,10 TO 12,93.0,Model A,94.75,770000.0,43.01288961,Central,11
2024-03,KALLANG/WHAMPOA,4 ROOM,04 TO 06,93.0,Model A,92.75,725000.0,43.01288961,Central,5
2023-10,BUKIT MERAH,4 ROOM,07 TO 09,93.0,Model A,94.17,848000.0,43.02773375,Central,8
2017-10,KALLANG/WHAMPOA,3 ROOM,04 TO 06,65.0,Improved,61.83,280000.0,40.93652266,Central,5
2020-10,BUKIT MERAH,4 ROOM,25 TO 27,87.0,Model A,94.33,955000.0,56.6708025,Central,26
2017-07,QUEENSTOWN,3 ROOM,10 TO 12,59.0,Improved,55.83,350000.0,40.52021486,Central,11
2022-07,KALLANG/WHAMPOA,4 ROOM,01 TO 03,107.0,Model A,71.42,632000.0,43.43504142,Central,2
2022-09,BISHAN,3 ROOM,10 TO 12,68.0,Improved,50.08,300000.0,40.99623519,Central,11
2022-07,BISHAN,5 ROOM,07 TO 09,126.0,Improved,61.75,900000.0,55.33771362,Central,8
2023-02,KALLANG/WHAMPOA,3 ROOM,07 TO 09,56.0,Standard,46.5,290000.0,40.29721683,Central,8
2019-03,BUKIT MERAH,3 ROOM,16 TO 18,65.0,Improved,62.92,355000.0,43.98105507,Central,17
2021-03,TOA PAYOH,4 ROOM,13 TO 15,102.0,Model A,75.5,695000.0,46.20687135,Central,14
2019-02,CENTRAL AREA,4 ROOM,25 TO 27,83.0,Improved,60.25,700000.0,50.9182516,Central,26
2018-05,KALLANG/WHAMPOA,4 ROOM,22 TO 24,83.0,Improved,52.67,470000.0,50.7994985,Central,23
2022-11,BISHAN,5 ROOM,19 TO 21,121.0,Improved,64.25,880000.0,41.10954355,Central,20
2021-07,BUKIT MERAH,4 ROOM,04 TO 06,93.0,Model A,94.83,770000.0,43.01288961,Central,5
2019-09,BUKIT MERAH,1 ROOM,04 TO 06,31.0,Improved,54.58,165000.0,36.0079251,Central,5
2024-08,BUKIT MERAH,4 ROOM,31 TO 33,83.0,Model A,93.83,1000000.0,42.49717292,Central,32
2017-09,TOA PAYOH,5 ROOM,19 TO 21,117.0,DBSS,93.67,959888.0,44.24764084,Central,20
2021-11,BISHAN,4 ROOM,10 TO 12,102.0,Model A,69.58,600000.0,43.13265066,Central,11
2017-07,TOA PAYOH,5 ROOM,13 TO 15,156.0,Model A-Maisonette,66.0,840000.0,54.95908437,Central,14
2019-06,KALLANG/WHAMPOA,5 ROOM,25 TO 27,110.0,Improved,86.17,875000.0,52.77679255,Central,26
2017-03,KALLANG/WHAMPOA,5 ROOM,07 TO 09,123.0,Improved,78.75,688000.0,48.33737763,Central,8
2024-07,QUEENSTOWN,4 ROOM,01 TO 03,89.0,Improved,47.92,465000.0,42.14158562,Central,2
2017-06,QUEENSTOWN,3 ROOM,07 TO 09,63.0,Model A,96.67,550000.0,33.34698645,Central,8
2018-10,BUKIT MERAH,3 ROOM,10 TO 12,82.0,New Generation,61.17,500000.0,46.8637111,Central,11
2021-06,TOA PAYOH,3 ROOM,04 TO 06,68.0,Improved,47.67,252000.0,44.95170278,Central,5
2018-12,QUEENSTOWN,5 ROOM,04 TO 06,117.0,Improved,92.75,980000.0,48.24764084,Central,5
2021-03,KALLANG/WHAMPOA,4 ROOM,04 TO 06,104.0,Model A,67.17,560000.0,47.19719925,Central,5
2024-09,BUKIT MERAH,4 ROOM,07 TO 09,74.0,Standard,44.92,445000.0,41.27894576,Central,8
2023-05,TOA PAYOH,3 ROOM,34 TO 36,68.0,Model A,94.33,780000.0,45.66422134,Central,35
2020-06,TOA PAYOH,4 ROOM,07 TO 09,104.0,Model A,63.25,588000.0,52.12297856,Central,8
2024-11,QUEENSTOWN,EXECUTIVE,19 TO 21,149.0,Apartment,70.08,1350000.0,54.7405864,Central,20
2017-08,KALLANG/WHAMPOA,5 ROOM,10 TO 12,120.0,Improved,79.25,615000.0,36.18860028,Central,11
2021-08,BUKIT MERAH,3 ROOM,10 TO 12,73.0,New Generation,54.25,405000.0,45.31347009,Central,11
2017-04,BUKIT MERAH,4 ROOM,07 TO 09,91.0,New Generation,67.58,623800.0,42.42879625,Central,8
2022-12,TOA PAYOH,5 ROOM,34 TO 36,114.0,DBSS,88.5,1160000.0,44.08401935,Central,35
2023-05,TOA PAYOH,EXECUTIVE,01 TO 03,146.0,Maisonette,62.5,913000.0,49.44336768,Central,2
2018-09,BISHAN,3 ROOM,04 TO 06,67.0,New Generation,65.25,355000.0,52.1049802,Central,5
2021-01,BISHAN,5 ROOM,10 TO 12,121.0,Improved,66.08,720000.0,41.10954355,Central,11
2018-10,TOA PAYOH,3 ROOM,01 TO 03,66.0,Improved,52.75,235000.0,42.87231007,Central,2
2022-01,KALLANG/WHAMPOA,3 ROOM,07 TO 09,60.0,Improved,56.58,421000.0,49.64897604,Central,8
2019-06,BISHAN,4 ROOM,07 TO 09,102.0,Model A,72.17,595000.0,40.13265066,Central,8
2017-04,TOA PAYOH,4 ROOM,10 TO 12,82.0,Improved,57.92,375000.0,38.80433455,Central,11
2018-07,BUKIT TIMAH,5 ROOM,01 TO 03,122.0,Improved,69.0,830000.0,58.16408404,Central,2
2020-08,BUKIT MERAH,3 ROOM,04 TO 06,64.0,Standard,48.0,310000.0,46.71869666,Central,5
2020-12,TOA PAYOH,3 ROOM,07 TO 09,67.0,Improved,48.67,250000.0,44.89716229,Central,8
2021-10,TOA PAYOH,3 ROOM,04 TO 06,66.0,Improved,50.83,278000.0,37.8871542,Central,5
2021-05,TOA PAYOH,4 ROOM,07 TO 09,91.0,Model A,83.75,735000.0,53.74052312,Central,8
2022-11,KALLANG/WHAMPOA,3 ROOM,07 TO 09,68.0,Improved,48.25,370000.0,49.98139106,Central,8
2021-03,QUEENSTOWN,3 ROOM,01 TO 03,59.0,Standard,48.25,275000.0,32.46083832,Central,2
2018-02,BUKIT MERAH,3 ROOM,19 TO 21,60.0,Model A,89.83,445000.0,47.079456,Central,20
2020-09,KALLANG/WHAMPOA,4 ROOM,01 TO 03,107.0,Model A,67.83,490000.0,47.36082074,Central,2
2022-03,TOA PAYOH,4 ROOM,01 TO 03,82.0,Improved,51.83,388000.0,41.78949042,Central,2
2024-01,KALLANG/WHAMPOA,3 ROOM,01 TO 03,67.0,New Generation,59.83,400000.0,45.1049802,Central,2
2018-07,QUEENSTOWN,3 ROOM,22 TO 24,67.0,Model A,93.17,608000.0,45.52061602,Central,23
2018-09,BISHAN,4 ROOM,07 TO 09,84.0,Simplified,67.58,483000.0,51.07670105,Central,8
2018-07,BISHAN,4 ROOM,07 TO 09,104.0,Model A,73.0,570000.0,40.24173166,Central,8
2021-10,QUEENSTOWN,4 ROOM,25 TO 27,83.0,Premium Apartment,93.92,790000.0,46.45264051,Central,26
2019-05,BISHAN,5 ROOM,13 TO 15,123.0,Premium Apartment,78.08,815000.0,44.36706591,Central,14
2021-02,QUEENSTOWN,4 ROOM,31 TO 33,92.0,Model A,90.67,882888.0,46.88412843,Central,32
2022-10,TOA PAYOH,4 ROOM,19 TO 21,93.0,Model A,94.92,965000.0,47.02773375,Central,20
2020-03,KALLANG/WHAMPOA,3 ROOM,25 TO 27,62.0,Model A,83.25,485000.0,59.12916045,Central,26
2023-01,TOA PAYOH,5 ROOM,19 TO 21,110.0,Improved,78.75,950000.0,43.717416,Central,20
2017-03,BISHAN,4 ROOM,04 TO 06,88.0,Simplified,69.17,555000.0,51.29486303,Central,5
2021-03,QUEENSTOWN,4 ROOM,07 TO 09,95.0,Model A,90.0,700000.0,43.04774992,Central,8
2024-02,KALLANG/WHAMPOA,3 ROOM,13 TO 15,68.0,Improved,54.75,420000.0,33.08530001,Central,14
2024-08,QUEENSTOWN,3 ROOM,07 TO 09,65.0,Improved,51.0,378000.0,40.87714612,Central,8
2024-02,KALLANG/WHAMPOA,3 ROOM,04 TO 06,68.0,New Generation,54.42,395000.0,49.08530001,Central,5
2023-09,QUEENSTOWN,4 ROOM,04 TO 06,132.0,Adjoined flat,45.75,780000.0,36.44229455,Central,5
2024-11,BUKIT MERAH,3 ROOM,04 TO 06,88.0,Standard,47.25,760000.0,48.08704512,Central,5
2024-12,QUEENSTOWN,4 ROOM,22 TO 24,93.0,Model A,92.58,1048000.0,43.02773375,Central,23
2018-11,KALLANG/WHAMPOA,4 ROOM,01 TO 03,91.0,New Generation,64.75,465000.0,42.41395211,Central,2
2021-02,KALLANG/WHAMPOA,4 ROOM,07 TO 09,103.0,Model A,75.83,545000.0,40.26141184,Central,8
2020-07,QUEENSTOWN,3 ROOM,01 TO 03,60.0,Improved,49.0,260000.0,46.51537881,Central,2
2024-08,BUKIT MERAH,4 ROOM,10 TO 12,80.0,Standard,45.0,490000.0,41.60618874,Central,11
2023-10,BISHAN,3 ROOM,04 TO 06,67.0,New Generation,60.42,508000.0,52.11982434,Central,5
2022-02,TOA PAYOH,5 ROOM,13 TO 15,132.0,Model A,61.33,680000.0,44.65011246,Central,14
2023-02,KALLANG/WHAMPOA,4 ROOM,10 TO 12,91.0,New Generation,52.92,590000.0,34.29519902,Central,11
2021-06,TOA PAYOH,4 ROOM,10 TO 12,76.0,Model A,86.92,638888.0,47.96694808,Central,11
2020-06,BISHAN,4 ROOM,04 TO 06,110.0,Model A,69.0,507000.0,49.53928636,Central,5
2019-10,QUEENSTOWN,4 ROOM,13 TO 15,85.0,Model A,85.92,700000.0,46.41328014,Central,14
2020-10,BISHAN,4 ROOM,04 TO 06,84.0,Simplified,65.42,430000.0,42.07670105,Central,5
2018-04,QUEENSTOWN,3 ROOM,07 TO 09,66.0,Improved,50.75,292800.0,46.84262179,Central,8
2021-10,BISHAN,EXECUTIVE,04 TO 06,146.0,Maisonette,62.75,935000.0,54.42852355,Central,5
2021-03,BISHAN,5 ROOM,01 TO 03,123.0,Improved,68.0,609688.0,50.24831281,Central,2
2018-09,QUEENSTOWN,5 ROOM,07 TO 09,123.0,Standard,56.92,650000.0,44.0404949,Central,8
2018-07,BUKIT MERAH,3 ROOM,01 TO 03,75.0,Standard,53.5,538000.0,45.37801867,Central,2
2024-09,QUEENSTOWN,3 ROOM,07 TO 09,65.0,Improved,52.42,425000.0,40.90683439,Central,8
2022-04,BUKIT MERAH,4 ROOM,31 TO 33,83.0,Model A,96.17,860000.0,34.49717292,Central,32
2018-07,BUKIT MERAH,3 ROOM,07 TO 09,59.0,Standard,52.08,340000.0,46.47568245,Central,8
2022-03,BUKIT MERAH,4 ROOM,16 TO 18,93.0,Model A,94.25,823000.0,43.01288961,Central,17
2019-04,TOA PAYOH,3 ROOM,10 TO 12,67.0,Improved,49.75,220000.0,43.89716229,Central,11
2022-07,QUEENSTOWN,3 ROOM,43 TO 45,65.0,Premium Apartment,93.17,772888.0,45.47091158,Central,44
2024-05,TOA PAYOH,4 ROOM,16 TO 18,91.0,DBSS,87.0,986666.0,42.82958794,Central,17
2021-06,TOA PAYOH,5 ROOM,37 TO 39,117.0,DBSS,90.0,1160000.0,44.24764084,Central,38
2020-12,KALLANG/WHAMPOA,3 ROOM,16 TO 18,60.0,Improved,56.92,325000.0,49.63413191,Central,17
2023-11,BUKIT MERAH,4 ROOM,13 TO 15,90.0,Model A,81.33,683000.0,39.68598262,Central,14
2018-03,KALLANG/WHAMPOA,4 ROOM,04 TO 06,107.0,Model A,77.58,618000.0,54.46472969,Central,5
2021-04,QUEENSTOWN,3 ROOM,19 TO 21,73.0,Improved,52.25,455000.0,45.28378181,Central,20
2017-01,CENTRAL AREA,5 ROOM,49 TO 51,105.0,Type S2,93.0,1108000.0,55.57831075,Central,50
2024-07,BUKIT MERAH,3 ROOM,07 TO 09,68.0,Model A,93.42,668000.0,41.66422134,Central,8
2023-09,KALLANG/WHAMPOA,4 ROOM,04 TO 06,103.0,Model A,61.42,643000.0,56.09812634,Central,5
2022-10,BUKIT MERAH,5 ROOM,19 TO 21,117.0,Improved,54.17,760000.0,50.72809606,Central,20
2020-11,BUKIT TIMAH,3 ROOM,07 TO 09,65.0,Improved,54.5,370000.0,49.87714612,Central,8
2020-03,KALLANG/WHAMPOA,EXECUTIVE,07 TO 09,141.0,Apartment,64.83,800000.0,49.1706652,Central,8
2022-12,KALLANG/WHAMPOA,4 ROOM,13 TO 15,75.0,Model A,78.0,530000.0,41.79365449,Central,14
2018-04,TOA PAYOH,3 ROOM,04 TO 06,67.0,Improved,50.17,270000.0,40.88231815,Central,5
2018-11,BUKIT MERAH,4 ROOM,13 TO 15,91.0,Model A,83.17,660000.0,42.69599071,Central,14
2018-10,QUEENSTOWN,4 ROOM,07 TO 09,85.0,Model A,88.92,680000.0,51.44296841,Central,8
2018-11,QUEENSTOWN,3 ROOM,04 TO 06,60.0,Standard,47.25,270000.0,32.4708464,Central,5
2017-11,KALLANG/WHAMPOA,4 ROOM,04 TO 06,90.0,Model A,85.58,575000.0,60.65629435,Central,5
2018-07,TOA PAYOH,EXECUTIVE,07 TO 09,146.0,Maisonette,67.08,750000.0,45.44336768,Central,8
2021-01,BUKIT MERAH,4 ROOM,04 TO 06,74.0,Standard,48.5,350000.0,41.27894576,Central,5
2019-06,TOA PAYOH,3 ROOM,10 TO 12,67.0,Improved,49.58,260000.0,40.89716229,Central,11
2022-05,TOA PAYOH,3 ROOM,10 TO 12,76.0,Improved,49.25,319700.0,45.41771503,Central,11
2021-10,QUEENSTOWN,4 ROOM,01 TO 03,84.0,Improved,51.83,360000.0,55.88372727,Central,2
2023-02,BUKIT MERAH,3 ROOM,01 TO 03,82.0,New Generation,64.75,482000.0,43.98246419,Central,2
2019-01,BUKIT MERAH,5 ROOM,04 TO 06,115.0,Improved,86.08,635000.0,41.04949503,Central,5
2020-09,QUEENSTOWN,3 ROOM,01 TO 03,65.0,Improved,56.42,268888.0,40.90683439,Central,2
2022-02,TOA PAYOH,4 ROOM,19 TO 21,86.0,Model A,78.0,575000.0,46.39359995,Central,20
2022-07,BUKIT MERAH,3 ROOM,01 TO 03,60.0,Standard,46.08,315000.0,54.50053468,Central,2
2022-02,KALLANG/WHAMPOA,5 ROOM,07 TO 09,139.0,Model A,61.25,930000.0,45.03189594,Central,8
2018-05,KALLANG/WHAMPOA,3 ROOM,01 TO 03,185.0,Terrace,53.17,968000.0,39.36262913,Central,2
2024-04,TOA PAYOH,5 ROOM,04 TO 06,122.0,Improved,68.0,1008000.0,53.23830473,Central,5
2017-05,KALLANG/WHAMPOA,5 ROOM,01 TO 03,120.0,Improved,79.5,580000.0,36.18860028,Central,2
2023-04,BUKIT MERAH,3 ROOM,01 TO 03,60.0,Standard,45.33,310000.0,54.50053468,Central,2
2022-01,TOA PAYOH,3 ROOM,04 TO 06,67.0,Improved,48.58,345000.0,51.91200643,Central,5
2025-01,KALLANG/WHAMPOA,3 ROOM,04 TO 06,66.0,Improved,54.67,371000.0,40.99106316,Central,5
2017-10,KALLANG/WHAMPOA,4 ROOM,01 TO 03,87.0,Improved,56.08,335000.0,42.04734876,Central,2
2022-12,BUKIT MERAH,4 ROOM,07 TO 09,93.0,Model A,95.0,885000.0,43.02773375,Central,8
2019-06,BISHAN,EXECUTIVE,04 TO 06,151.0,Apartment,66.42,830000.0,45.71607016,Central,5
2018-09,KALLANG/WHAMPOA,5 ROOM,01 TO 03,132.0,Model A,74.33,612000.0,44.79855383,Central,2
2020-01,TOA PAYOH,3 ROOM,07 TO 09,67.0,New Generation,63.75,315000.0,44.1049802,Central,8
2023-10,KALLANG/WHAMPOA,3 ROOM,01 TO 03,59.0,Improved,49.5,330000.0,49.52021486,Central,2
2022-07,KALLANG/WHAMPOA,4 ROOM,28 TO 30,90.0,Model A,81.0,798888.0,60.65629435,Central,29
2020-10,TOA PAYOH,3 ROOM,10 TO 12,74.0,Model A,62.83,400000.0,50.48676367,Central,11
2024-10,KALLANG/WHAMPOA,3 ROOM,13 TO 15,68.0,Improved,54.0,450000.0,55.08530001,Central,14
2023-05,BUKIT MERAH,4 ROOM,16 TO 18,90.0,Model A,79.33,880888.0,56.64145021,Central,17
2023-08,KALLANG/WHAMPOA,4 ROOM,10 TO 12,107.0,Model A,65.0,645000.0,52.36082074,Central,11
2020-07,CENTRAL AREA,3 ROOM,13 TO 15,60.0,Improved,57.25,423000.0,54.63413191,Central,14
2024-10,BUKIT MERAH,4 ROOM,25 TO 27,90.0,Model A,83.33,980000.0,48.73051503,Central,26
2024-06,QUEENSTOWN,3 ROOM,01 TO 03,60.0,Standard,41.67,328000.0,32.4708464,Central,2
2024-02,BUKIT MERAH,3 ROOM,01 TO 03,88.0,Standard,48.0,735000.0,42.08704512,Central,2
2023-11,TOA PAYOH,3 ROOM,04 TO 06,64.0,Improved,47.75,375000.0,54.76322907,Central,5
2023-12,TOA PAYOH,3 ROOM,19 TO 21,68.0,Model A,95.08,750000.0,44.67906548,Central,20
2017-02,TOA PAYOH,3 ROOM,13 TO 15,67.0,New Generation,66.67,298000.0,44.1049802,Central,14
2018-08,BUKIT MERAH,3 ROOM,13 TO 15,65.0,Improved,55.42,321000.0,40.86230198,Central,14
2024-07,KALLANG/WHAMPOA,4 ROOM,04 TO 06,92.0,Model A,94.92,952888.0,47.00288152,Central,5
2018-10,KALLANG/WHAMPOA,4 ROOM,19 TO 21,90.0,Model A,84.75,690000.0,60.65629435,Central,20
2018-09,QUEENSTOWN,5 ROOM,22 TO 24,117.0,Standard,58.33,830000.0,45.7429402,Central,23
2019-07,BUKIT MERAH,5 ROOM,01 TO 03,136.0,Improved,60.33,650000.0,49.8088979,Central,2
2021-09,BUKIT MERAH,5 ROOM,04 TO 06,129.0,Improved,74.42,790000.0,44.67946475,Central,5
2021-06,KALLANG/WHAMPOA,3 ROOM,25 TO 27,67.0,Model A,95.5,540000.0,41.59483671,Central,26
2021-03,QUEENSTOWN,5 ROOM,19 TO 21,112.0,Improved,81.58,780000.0,43.84134113,Central,20
2020-07,BUKIT MERAH,3 ROOM,10 TO 12,66.0,Improved,61.83,270000.0,38.03559557,Central,11
2021-07,KALLANG/WHAMPOA,3 ROOM,13 TO 15,59.0,Improved,59.08,375000.0,51.62412382,Central,14
2017-12,KALLANG/WHAMPOA,EXECUTIVE,01 TO 03,154.0,Maisonette,65.75,710000.0,45.85000338,Central,2
2024-12,BISHAN,4 ROOM,07 TO 09,118.0,Model A,66.5,930000.0,44.00529861,Central,8
2021-11,BISHAN,4 ROOM,10 TO 12,104.0,Model A,69.75,610000.0,40.24173166,Central,11
2021-09,BUKIT MERAH,3 ROOM,19 TO 21,68.0,Model A,94.67,640000.0,41.6493772,Central,20
2020-09,TOA PAYOH,3 ROOM,01 TO 03,65.0,Improved,51.83,250000.0,49.83261371,Central,2
2023-09,KALLANG/WHAMPOA,3 ROOM,04 TO 06,65.0,Improved,49.58,345000.0,40.84745784,Central,5
2019-07,KALLANG/WHAMPOA,4 ROOM,07 TO 09,94.0,New Generation,60.58,430000.0,44.53304119,Central,8
2022-01,BUKIT MERAH,3 ROOM,04 TO 06,67.0,New Generation,56.0,322000.0,38.03075952,Central,5
2019-08,BUKIT MERAH,4 ROOM,19 TO 21,100.0,Model A,85.33,790000.0,55.21654345,Central,20
2017-04,BISHAN,5 ROOM,22 TO 24,120.0,DBSS,93.33,950000.0,44.39641819,Central,23
2018-03,TOA PAYOH,4 ROOM,16 TO 18,106.0,Model A,79.42,620000.0,47.43987747,Central,17
2024-09,KALLANG/WHAMPOA,4 ROOM,01 TO 03,99.0,New Generation,59.0,608888.0,42.85027608,Central,2
2017-06,BUKIT MERAH,5 ROOM,16 TO 18,125.0,Standard,58.42,700000.0,53.14957589,Central,17
2024-01,QUEENSTOWN,2 ROOM,04 TO 06,47.0,Standard,45.42,260000.0,31.80635236,Central,5
2018-11,BUKIT MERAH,4 ROOM,13 TO 15,92.0,Model A,83.08,655000.0,42.73568707,Central,14
2024-05,KALLANG/WHAMPOA,4 ROOM,04 TO 06,101.0,Model A,73.75,728000.0,47.16717499,Central,5
2019-10,QUEENSTOWN,3 ROOM,04 TO 06,67.0,Model A,91.92,480000.0,45.52061602,Central,5
2020-11,BUKIT MERAH,4 ROOM,34 TO 36,93.0,Model A,91.25,820000.0,42.95351307,Central,35
2017-07,BUKIT MERAH,5 ROOM,07 TO 09,115.0,Improved,82.0,640000.0,35.96043021,Central,8
2024-11,BUKIT MERAH,4 ROOM,10 TO 12,105.0,Model A,58.5,738000.0,43.17751906,Central,11
2020-06,KALLANG/WHAMPOA,3 ROOM,13 TO 15,65.0,Improved,52.67,268000.0,44.84745784,Central,14
2021-08,KALLANG/WHAMPOA,3 ROOM,10 TO 12,65.0,Improved,51.5,333888.0,44.84745784,Central,11
2024-12,CENTRAL AREA,4 ROOM,19 TO 21,96.0,Type S1,85.17,1300000.0,52.08744628,Central,20
2021-07,BUKIT MERAH,3 ROOM,07 TO 09,59.0,Improved,61.17,295000.0,40.65381209,Central,8
2018-07,TOA PAYOH,4 ROOM,10 TO 12,91.0,Model A,86.5,673888.0,46.74052312,Central,11
2023-10,BISHAN,4 ROOM,10 TO 12,83.0,Simplified,62.92,629000.0,42.02216055,Central,11
